vintage,state_fips,geo_type,geo_id,name,gini
2010,06,county,00047,"Merced County, California",0.4600
2010,06,county,00049,"Modoc County, California",0.4300
2010,06,county,00051,"Mono County, California",0.4010
2010,06,county,00053,"Monterey County, California",0.4500
2010,06,county,00055,"Napa County, California",0.4610
2010,06,county,00057,"Nevada County, California",0.4260
2010,06,county,00059,"Orange County, California",0.4550
2010,06,county,00061,"Placer County, California",0.4220
2010,06,county,00063,"Plumas County, California",0.4460
2010,06,county,00065,"Riverside County, California",0.4390
2010,06,county,00067,"Sacramento County, California",0.4310
2010,06,county,00069,"San Benito County, California",0.4140
2010,06,county,00071,"San Bernardino County, California",0.4220
2010,06,county,00073,"San Diego County, California",0.4520
2010,06,county,00075,"San Francisco County, California",0.5070
2010,06,county,00077,"San Joaquin County, California",0.4370
2010,06,county,00079,"San Luis Obispo County, California",0.4560
2010,06,county,00081,"San Mateo County, California",0.4670
2010,06,county,00083,"Santa Barbara County, California",0.4750
2010,06,county,00085,"Santa Clara County, California",0.4500
2010,06,county,00087,"Santa Cruz County, California",0.4670
2010,06,county,00089,"Shasta County, California",0.4530
2010,06,county,00091,"Sierra County, California",0.3890
2010,06,county,00093,"Siskiyou County, California",0.4480
2010,06,county,00095,"Solano County, California",0.4040
2010,06,county,00097,"Sonoma County, California",0.4410
2010,06,county,00099,"Stanislaus County, California",0.4410
2010,06,county,00101,"Sutter County, California",0.4240
2010,06,county,00103,"Tehama County, California",0.4530
2010,06,county,00105,"Trinity County, California",0.4090
2010,06,county,00107,"Tulare County, California",0.4450
2010,06,county,00109,"Tuolumne County, California",0.4330
2010,06,county,00111,"Ventura County, California",0.4350
2010,06,county,00113,"Yolo County, California",0.4560
2010,06,county,00115,"Yuba County, California",0.4180
2010,06,county,00001,"Alameda County, California",0.4560
2010,06,county,00003,"Alpine County, California",0.4490
2010,06,county,00005,"Amador County, California",0.3990
2010,06,county,00007,"Butte County, California",0.4490
2010,06,county,00009,"Calaveras County, California",0.4120
2010,06,county,00011,"Colusa County, California",0.4290
2010,06,county,00013,"Contra Costa County, California",0.4530
2010,06,county,00015,"Del Norte County, California",0.4480
2010,06,county,00017,"El Dorado County, California",0.4210
2010,06,county,00019,"Fresno County, California",0.4590
2010,06,county,00021,"Glenn County, California",0.4360
2010,06,county,00023,"Humboldt County, California",0.4730
2010,06,county,00025,"Imperial County, California",0.4690
2010,06,county,00027,"Inyo County, California",0.4270
2010,06,county,00029,"Kern County, California",0.4520
2010,06,county,00031,"Kings County, California",0.4130
2010,06,county,00033,"Lake County, California",0.4420
2010,06,county,00035,"Lassen County, California",0.4220
2010,06,county,00037,"Los Angeles County, California",0.4890
2010,06,county,00039,"Madera County, California",0.4410
2010,06,county,00041,"Marin County, California",0.4980
2010,06,county,00043,"Mariposa County, California",0.4280
2010,06,county,00045,"Mendocino County, California",0.4440
2010,06,place,04982,"Bellflower city, California",0.3990
2010,06,place,04996,"Bell Gardens city, California",0.3850
2010,06,place,05108,"Belmont city, California",0.4160
2010,06,place,05164,"Belvedere city, California",0.5510
2010,06,place,05262,"Benbow CDP, California",0.3130
2010,06,place,05276,"Bend CDP, California",0.3860
2010,06,place,05290,"Benicia city, California",0.3950
2010,06,place,05332,"Ben Lomond CDP, California",0.4220
2010,06,place,05346,"Benton CDP, California",0.3250
2010,06,place,06000,"Berkeley city, California",0.5190
2010,06,place,06028,"Bermuda Dunes CDP, California",0.4420
2010,06,place,06070,"Berry Creek CDP, California",0.4240
2010,06,place,06150,"Bertsch-Oceanview CDP, California",0.4950
2010,06,place,06210,"Bethel Island CDP, California",0.5070
2010,06,place,06308,"Beverly Hills city, California",0.5820
2010,06,place,06336,"Bieber CDP, California",0.3920
2010,06,place,06406,"Big Bear City CDP, California",0.3880
2010,06,place,06434,"Big Bear Lake city, California",0.5890
2010,06,place,06475,"Big Bend CDP, California",0.4320
2010,06,place,06518,"Big Creek CDP, California",0.2520
2010,06,place,06560,"Biggs city, California",0.3580
2010,06,place,06567,"Big Lagoon CDP, California",0.2890
2010,06,place,06616,"Big Pine CDP, California",0.3320
2010,06,place,06635,"Big River CDP, California",0.4900
2010,06,place,06728,"Biola CDP, California",0.3690
2010,06,place,06798,"Bishop city, California",0.4480
2010,06,place,06928,"Blackhawk CDP, California",0.3980
2010,06,place,06935,"Blacklake CDP, California",0.3740
2010,06,place,06982,"Black Point-Green Point CDP, California",0.4400
2010,06,place,07036,"Bloomfield CDP, California",0.2600
2010,06,place,07064,"Bloomington CDP, California",0.3960
2010,06,place,07162,"Blue Lake city, California",0.4070
2010,06,place,07172,"Bluewater CDP, California",0.4280
2010,06,place,07218,"Blythe city, California",0.4490
2010,06,place,07246,"Bodega CDP, California",0.3430
2010,06,place,07260,"Bodega Bay CDP, California",0.3530
2010,06,place,07274,"Bodfish CDP, California",0.4170
2010,06,place,07316,"Bolinas CDP, California",0.4420
2010,06,place,07372,"Bombay Beach CDP, California",0.3960
2010,06,place,07379,"Bonadelle Ranchos-Madera Ranchos CDP, California",0.3590
2010,06,place,07414,"Bonita CDP, California",0.4110
2010,06,place,07470,"Bonny Doon CDP, California",0.4160
2010,06,place,07498,"Bonsall CDP, California",0.4960
2010,06,place,07512,"Boonville CDP, California",0.3800
2010,06,place,07525,"Bootjack CDP, California",0.3970
2010,06,place,07568,"Boron CDP, California",0.4630
2010,06,place,07578,"Boronda CDP, California",0.3980
2010,06,place,07596,"Borrego Springs CDP, California",0.4020
2010,06,place,07624,"Bostonia CDP, California",0.3780
2010,06,place,07652,"Boulder Creek CDP, California",0.4320
2010,06,place,07694,"Boulevard CDP, California",0.0120
2010,06,place,07750,"Bowles CDP, California",0.2480
2010,06,place,07848,"Boyes Hot Springs CDP, California",0.4620
2010,06,place,07946,"Bradbury city, California",0.4340
2010,06,place,07974,"Bradley CDP, California",0.2130
2010,06,place,08058,"Brawley city, California",0.5020
2010,06,place,08100,"Brea city, California",0.3930
2010,06,place,08142,"Brentwood city, California",0.3630
2010,06,place,08172,"Bret Harte CDP, California",0.3540
2010,06,place,08240,"Bridgeport CDP, California",0.3150
2010,06,place,08310,"Brisbane city, California",0.4320
2010,06,place,08338,"Broadmoor CDP, California",0.4320
2010,06,place,08478,"Brookdale CDP, California",0.3940
2010,06,place,08530,"Brooktrails CDP, California",0.4330
2010,06,place,08680,"Buckhorn CDP, California",0.3060
2010,06,place,08758,"Buellton city, California",0.4000
2010,06,place,08786,"Buena Park city, California",0.3930
2010,06,place,08828,"Buena Vista CDP, California",0.2440
2010,06,place,08954,"Burbank city, California",0.4290
2010,06,place,08968,"Burbank CDP, California",0.4690
2010,06,place,09066,"Burlingame city, California",0.4830
2010,06,place,09122,"Burney CDP, California",0.4120
2010,06,place,09150,"Burnt Ranch CDP, California",0.6820
2010,06,place,09310,"Butte Creek Canyon CDP, California",0.5160
2010,06,place,09318,"Butte Meadows CDP, California",0.1290
2010,06,place,09324,"Butte Valley CDP, California",0.3640
2010,06,place,09332,"Buttonwillow CDP, California",0.3680
2010,06,place,09346,"Byron CDP, California",0.2320
2010,06,place,09353,"Bystrom CDP, California",0.4040
2010,06,place,09360,"Cabazon CDP, California",0.3560
2010,06,place,09598,"Calabasas city, California",0.4770
2010,06,place,09710,"Calexico city, California",0.4670
2010,06,place,09780,"California City city, California",0.4070
2010,06,place,09822,"California Hot Springs CDP, California",0.2590
2010,06,place,09834,"California Pines CDP, California",0.3210
2010,06,place,09864,"Calimesa city, California",0.4170
2010,06,place,09878,"Calipatria city, California",0.4400
2010,06,place,09892,"Calistoga city, California",0.4570
2010,06,place,09948,"Callender CDP, California",0.3420
2010,06,place,09990,"Calpella CDP, California",0.2880
2010,06,place,10004,"Calpine CDP, California",0.3740
2010,06,place,10031,"Calwa CDP, California",0.4370
2010,06,place,10042,"Camanche North Shore CDP, California",0.3930
2010,06,place,10044,"Camanche Village CDP, California",0.3400
2010,06,place,10046,"Camarillo city, California",0.4100
2010,06,place,10074,"Cambria CDP, California",0.4210
2010,06,place,10088,"Cambrian Park CDP, California",0.4220
2010,06,place,10256,"Cameron Park CDP, California",0.3620
2010,06,place,10270,"Camino CDP, California",0.4120
2010,06,place,10301,"Camino Tassajara CDP, California",0.3250
2010,06,place,10345,"Campbell city, California",0.4290
2010,06,place,10494,"Camp Nelson CDP, California",0.4910
2010,06,place,10508,"Campo CDP, California",0.3900
2010,06,place,10559,"Camp Pendleton North CDP, California",0.3300
2010,06,place,10561,"Camp Pendleton South CDP, California",0.2980
2010,06,place,10676,"Camptonville CDP, California",0.4390
2010,06,place,10732,"Canby CDP, California",0.1910
2010,06,place,10816,"Cantua Creek CDP, California",0.3060
2010,06,place,10928,"Canyon Lake city, California",0.3740
2010,06,place,11040,"Capitola city, California",0.4380
2010,06,place,11194,"Carlsbad city, California",0.4470
2010,06,place,11250,"Carmel-by-the-Sea city, California",0.5260
2010,06,place,11324,"Carmel Valley Village CDP, California",0.4810
2010,06,place,11376,"Carmet CDP, California",0.1190
2010,06,place,11390,"Carmichael CDP, California",0.4570
2010,06,place,11418,"Carnelian Bay CDP, California",0.2620
2010,06,place,11446,"Carpinteria city, California",0.4490
2010,06,place,11481,"Carrick CDP, California",0.4060
2010,06,place,11530,"Carson city, California",0.3850
2010,06,place,11600,"Cartago CDP, California",0.2970
2010,06,place,11614,"Caruthers CDP, California",0.3330
2010,06,place,11656,"Casa Conejo CDP, California",0.3510
2010,06,place,11691,"Casa de Oro-Mount Helix CDP, California",0.4320
2010,06,place,11754,"Casmalia CDP, California",0.1080
2010,06,place,11768,"Caspar CDP, California",0.2650
2010,06,place,11782,"Cassel CDP, California",0.2430
2010,06,place,11796,"Castaic CDP, California",0.3320
2010,06,place,11915,"Castle Hill CDP, California",0.3970
2010,06,place,11964,"Castro Valley CDP, California",0.4170
2010,06,place,11978,"Castroville CDP, California",0.3310
2010,06,place,12048,"Cathedral City city, California",0.4350
2010,06,place,12062,"Catheys Valley CDP, California",0.4500
2010,06,place,12132,"Cayucos CDP, California",0.4580
2010,06,place,12146,"Cazadero CDP, California",0.4560
2010,06,place,12300,"Cedar Ridge CDP, California",0.3710
2010,06,place,12328,"Cedarville CDP, California",0.3690
2010,06,place,12412,"Centerville CDP, California",0.4150
2010,06,place,12524,"Ceres city, California",0.4010
2010,06,place,12552,"Cerritos city, California",0.3970
2010,06,place,12594,"Chalfant CDP, California",0.3770
2010,06,place,12612,"Challenge-Brownsville CDP, California",0.2520
2010,06,place,12669,"Channel Islands Beach CDP, California",0.5500
2010,06,place,12734,"Charter Oak CDP, California",0.3810
2010,06,place,12818,"Cherokee CDP, California",0.3670
2010,06,place,12860,"Cherokee Strip CDP, California",0.0190
2010,06,place,12902,"Cherryland CDP, California",0.4100
2010,06,place,12916,"Cherry Valley CDP, California",0.3980
2010,06,place,12930,"Chester CDP, California",0.3930
2010,06,place,13014,"Chico city, California",0.4570
2010,06,place,13077,"Chilcoot-Vinton CDP, California",0.2600
2010,06,place,13157,"China Lake Acres CDP, California",0.4770
2010,06,place,13182,"Chinese Camp CDP, California",0.3440
2010,06,place,13210,"Chino city, California",0.3640
2010,06,place,13214,"Chino Hills city, California",0.3390
2010,06,place,13294,"Chowchilla city, California",0.4120
2010,06,place,13364,"Chualar CDP, California",0.3490
2010,06,place,13392,"Chula Vista city, California",0.4010
2010,06,place,13560,"Citrus CDP, California",0.3780
2010,06,place,13588,"Citrus Heights city, California",0.3720
2010,06,place,13756,"Claremont city, California",0.4550
2010,06,place,13784,"Clarksburg CDP, California",0.5180
2010,06,place,13854,"Clay CDP, California",0.2810
2010,06,place,13882,"Clayton city, California",0.3760
2010,06,place,13910,"Clear Creek CDP, California",0.3620
2010,06,place,13945,"Clearlake city, California",0.4190
2010,06,place,13966,"Clearlake Oaks CDP, California",0.3470
2010,06,place,13985,"Clearlake Riviera CDP, California",0.3740
2010,06,place,14008,"Cleone CDP, California",0.4970
2010,06,place,14148,"Clipper Mills CDP, California",0.2480
2010,06,place,14190,"Cloverdale city, California",0.4000
2010,06,place,14218,"Clovis city, California",0.4110
2010,06,place,14232,"Clyde CDP, California",0.2070
2010,06,place,14260,"Coachella city, California",0.3690
2010,06,place,14274,"Coalinga city, California",0.4030
2010,06,place,14288,"Coarsegold CDP, California",0.4960
2010,06,place,14302,"Cobb CDP, California",0.3110
2010,06,place,14406,"Coffee Creek CDP, California",0.3430
2010,06,place,14442,"Cohasset CDP, California",0.3310
2010,06,place,14450,"Cold Springs CDP (El Dorado County), California",0.2910
2010,06,place,14454,"Cold Springs CDP (Tuolumne County), California",0.1190
2010,06,place,14484,"Coleville CDP, California",0.2370
2010,06,place,14498,"Colfax city, California",0.3780
2010,06,place,14554,"College City CDP, California",0.2110
2010,06,place,14708,"Collierville CDP, California",0.4130
2010,06,place,14736,"Colma town, California",0.3090
2010,06,place,14764,"Coloma CDP, California",0.2620
2010,06,place,14890,"Colton city, California",0.4040
2010,06,place,14904,"Columbia CDP, California",0.4680
2010,06,place,14946,"Colusa city, California",0.3940
2010,06,place,14974,"Commerce city, California",0.4290
2010,06,place,15030,"Comptche CDP, California",0.7750
2010,06,place,15044,"Compton city, California",0.4020
2010,06,place,16000,"Concord city, California",0.4080
2010,06,place,16035,"Concow CDP, California",0.4990
2010,06,place,16210,"Copperopolis CDP, California",0.3420
2010,06,place,16224,"Corcoran city, California",0.4490
2010,06,place,16322,"Corning city, California",0.4300
2010,06,place,16350,"Corona city, California",0.3890
2010,06,place,16378,"Coronado city, California",0.4490
2010,06,place,16420,"Coronita CDP, California",0.4650
2010,06,place,16434,"Corralitos CDP, California",0.4440
2010,06,place,16462,"Corte Madera town, California",0.4800
2010,06,place,16532,"Costa Mesa city, California",0.4480
2010,06,place,16560,"Cotati city, California",0.4290
2010,06,place,16580,"Coto de Caza CDP, California",0.4080
2010,06,place,16630,"Cottonwood CDP, California",0.3880
2010,06,place,16644,"Coultervillle CDP, California",0.1930
2010,06,place,16651,"Country Club CDP, California",0.3860
2010,06,place,16714,"Courtland CDP, California",0.4230
2010,06,place,16728,"Covelo CDP, California",0.4260
2010,06,place,16742,"Covina city, California",0.3830
2010,06,place,16762,"Cowan CDP, California",0.3160
2010,06,place,17022,"Crescent City city, California",0.4310
2010,06,place,17050,"Crescent Mills CDP, California",0.1460
2010,06,place,17078,"Cressey CDP, California",0.4640
2010,06,place,17106,"Crest CDP, California",0.3740
2010,06,place,17162,"Crestline CDP, California",0.4060
2010,06,place,17204,"Crestmore Heights CDP, California",0.1370
2010,06,place,17232,"Creston CDP, California",0.3390
2010,06,place,17267,"C-Road CDP, California",0.1640
2010,06,place,17274,"Crockett CDP, California",0.3730
2010,06,place,17288,"Cromberg CDP, California",0.3450
2010,06,place,17372,"Crowley Lake CDP, California",0.2250
2010,06,place,17428,"Crows Landing CDP, California",0.2020
2010,06,place,17498,"Cudahy city, California",0.3760
2010,06,place,17568,"Culver City city, California",0.4260
2010,06,place,17610,"Cupertino city, California",0.4000
2010,06,place,17708,"Cutler CDP, California",0.4370
2010,06,place,17722,"Cutten CDP, California",0.3760
2010,06,place,17727,"Cuyama CDP, California",0.1150
2010,06,place,17750,"Cypress city, California",0.3710
2010,06,place,17918,"Daly City city, California",0.3690
2010,06,place,17946,"Dana Point city, California",0.4680
2010,06,place,17988,"Danville town, California",0.4450
2010,06,place,17995,"Daphnedale Park CDP, California",0.2600
2010,06,place,18030,"Darwin CDP, California",0.1710
2010,06,place,18086,"Davenport CDP, California",0.4220
2010,06,place,18100,"Davis city, California",0.4860
2010,06,place,18153,"Day Valley CDP, California",0.4410
2010,06,place,18324,"Deer Park CDP, California",0.4110
2010,06,place,18352,"Del Aire CDP, California",0.3470
2010,06,place,18394,"Delano city, California",0.4250
2010,06,place,18450,"Delft Colony CDP, California",0.4590
2010,06,place,18464,"Delhi CDP, California",0.3640
2010,06,place,18485,"Delleker CDP, California",0.3650
2010,06,place,18506,"Del Mar city, California",0.4790
2010,06,place,18590,"Del Monte Forest CDP, California",0.5560
2010,06,place,18674,"Del Rey CDP, California",0.4090
2010,06,place,18688,"Del Rey Oaks city, California",0.3500
2010,06,place,18695,"Del Rio CDP, California",0.4370
2010,06,place,18856,"Denair CDP, California",0.3560
2010,06,place,18926,"Derby Acres CDP, California",0.3620
2010,06,place,18940,"Descanso CDP, California",0.3750
2010,06,place,18982,"Desert Center CDP, California",0.3780
2010,06,place,18986,"Desert Edge CDP, California",0.4060
2010,06,place,18996,"Desert Hot Springs city, California",0.4050
2010,06,place,19022,"Desert Palms CDP, California",0.4070
2010,06,place,19024,"Desert Shores CDP, California",0.5130
2010,06,place,19052,"Desert View Highlands CDP, California",0.3270
2010,06,place,19150,"Diablo CDP, California",0.5690
2010,06,place,19155,"Diablo Grande CDP, California",0.1610
2010,06,place,19192,"Diamond Bar city, California",0.3660
2010,06,place,19220,"Diamond Springs CDP, California",0.4580
2010,06,place,19262,"Dillon Beach CDP, California",0.2290
2010,06,place,19318,"Dinuba city, California",0.3990
2010,06,place,19339,"Discovery Bay CDP, California",0.4220
2010,06,place,19402,"Dixon city, California",0.3800
2010,06,place,19406,"Dixon Lane-Meadow Creek CDP, California",0.4460
2010,06,place,19416,"Dobbins CDP, California",0.3820
2010,06,place,19440,"Dogtown CDP, California",0.4160
2010,06,place,19455,"Dollar Point CDP, California",0.4640
2010,06,place,19570,"Dorrington CDP, California",0.4500
2010,06,place,19584,"Dorris city, California",0.3600
2010,06,place,19612,"Dos Palos city, California",0.3390
2010,06,place,19654,"Dos Palos Y CDP, California",0.1750
2010,06,place,19724,"Douglas City CDP, California",0.4940
2010,06,place,19766,"Downey city, California",0.4020
2010,06,place,19794,"Downieville CDP, California",0.4980
2010,06,place,19878,"Doyle CDP, California",0.5490
2010,06,place,19976,"Drytown CDP, California",0.3270
2010,06,place,19990,"Duarte city, California",0.4180
2010,06,place,20018,"Dublin city, California",0.3530
2010,06,place,20032,"Ducor CDP, California",0.3800
2010,06,place,20228,"Dunnigan CDP, California",0.3150
2010,06,place,20242,"Dunsmuir city, California",0.4330
2010,06,place,20270,"Durham CDP, California",0.4500
2010,06,place,20284,"Dustin Acres CDP, California",0.2970
2010,06,place,20298,"Dutch Flat CDP, California",0.3740
2010,06,place,20424,"Eagleville CDP, California",0.4960
2010,06,place,20438,"Earlimart CDP, California",0.3760
2010,06,place,20598,"East Foothills CDP, California",0.4160
2010,06,place,20697,"East Hemet CDP, California",0.3960
2010,06,place,20746,"East La Mirada CDP, California",0.3690
2010,06,place,20802,"East Los Angeles CDP, California",0.4190
2010,06,place,20900,"East Nicolaus CDP, California",0.4520
2010,06,place,20907,"East Oakdale CDP, California",0.4410
2010,06,place,20928,"Easton CDP, California",0.4770
2010,06,place,20942,"East Orosi CDP, California",0.0810
2010,06,place,20956,"East Palo Alto city, California",0.4370
2010,06,place,20984,"East Pasadena CDP, California",0.5140
2010,06,place,21012,"East Porterville CDP, California",0.4560
2010,06,place,21026,"East Quincy CDP, California",0.3650
2010,06,place,21034,"East Rancho Dominguez CDP, California",0.3700
2010,06,place,21061,"East Richmond Heights CDP, California",0.3340
2010,06,place,21096,"East San Gabriel CDP, California",0.4170
2010,06,place,21138,"East Shore CDP, California",0.3150
2010,06,place,21188,"East Sonora CDP, California",0.5130
2010,06,place,21210,"East Tulare Villa CDP, California",0.2920
2010,06,place,21230,"Eastvale CDP, California",0.3440
2010,06,place,21530,"Edgewood CDP, California",0.2220
2010,06,place,21558,"Edmundson Acres CDP, California",0.3360
2010,06,place,21600,"Edwards AFB CDP, California",0.2910
2010,06,place,21712,"El Cajon city, California",0.4340
2010,06,place,21782,"El Centro city, California",0.4730
2010,06,place,21796,"El Cerrito city, California",0.4190
2010,06,place,21810,"El Cerrito CDP, California",0.3930
2010,06,place,21880,"El Dorado Hills CDP, California",0.3640
2010,06,place,21894,"Eldridge CDP, California",0.4440
2010,06,place,21936,"El Granada CDP, California",0.4010
2010,06,place,21964,"Elizabeth Lake CDP, California",0.3160
2010,06,place,22006,"Elk Creek CDP, California",0.3510
2010,06,place,22020,"Elk Grove city, California",0.3650
2010,06,place,22034,"Elkhorn CDP, California",0.3400
2010,06,place,22146,"Elmira CDP, California",0.2720
2010,06,place,22230,"El Monte city, California",0.4090
2010,06,place,22286,"El Nido CDP, California",0.5610
2010,06,place,22300,"El Paso de Robles (Paso Robles) city, California",0.4050
2010,06,place,22328,"El Portal CDP, California",0.1410
2010,06,place,22370,"El Rio CDP, California",0.3500
2010,06,place,22412,"El Segundo city, California",0.3960
2010,06,place,22454,"El Sobrante CDP (Contra Costa County), California",0.4100
2010,06,place,22457,"El Sobrante CDP (Riverside County), California",0.2920
2010,06,place,22510,"El Verano CDP, California",0.3840
2010,06,place,22524,"Elverta CDP, California",0.3270
2010,06,place,22587,"Emerald Lake Hills CDP, California",0.4070
2010,06,place,22594,"Emeryville city, California",0.4940
2010,06,place,22622,"Empire CDP, California",0.4070
2010,06,place,22678,"Encinitas city, California",0.4810
2010,06,place,22790,"Escalon city, California",0.3600
2010,06,place,22804,"Escondido city, California",0.4460
2010,06,place,22846,"Esparto CDP, California",0.4270
2010,06,place,22972,"Etna city, California",0.4160
2010,06,place,23000,"Eucalyptus Hills CDP, California",0.3680
2010,06,place,23042,"Eureka city, California",0.4960
2010,06,place,23126,"Exeter city, California",0.3880
2010,06,place,23150,"Fairbanks Ranch CDP, California",0.3210
2010,06,place,23168,"Fairfax town, California",0.4170
2010,06,place,23182,"Fairfield city, California",0.3960
2010,06,place,23210,"Fairmead CDP, California",0.5020
2010,06,place,23294,"Fair Oaks CDP, California",0.4320
2010,06,place,23350,"Fairview CDP, California",0.3910
2010,06,place,23462,"Fallbrook CDP, California",0.4380
2010,06,place,23532,"Fall River Mills CDP, California",0.4820
2010,06,place,23616,"Farmersville city, California",0.3700
2010,06,place,23630,"Farmington CDP, California",0.3120
2010,06,place,23812,"Fellows CDP, California",0.2570
2010,06,place,23826,"Felton CDP, California",0.3780
2010,06,place,23910,"Ferndale city, California",0.4810
2010,06,place,23973,"Fetters Hot Springs-Agua Caliente CDP, California",0.4380
2010,06,place,23980,"Fiddletown CDP, California",0.3400
2010,06,place,24008,"Fieldbrook CDP, California",0.4190
2010,06,place,24022,"Fields Landing CDP, California",0.2560
2010,06,place,24092,"Fillmore city, California",0.3950
2010,06,place,24134,"Firebaugh city, California",0.4270
2010,06,place,24477,"Florence-Graham CDP, California",0.4070
2010,06,place,24498,"Florin CDP, California",0.3940
2010,06,place,24568,"Flournoy CDP, California",0.5110
2010,06,place,24638,"Folsom city, California",0.3860
2010,06,place,24680,"Fontana city, California",0.3800
2010,06,place,24722,"Foothill Farms CDP, California",0.3860
2010,06,place,24750,"Forbestown CDP, California",0.3440
2010,06,place,24764,"Ford City CDP, California",0.4500
2010,06,place,24834,"Foresthill CDP, California",0.4710
2010,06,place,24897,"Forest Meadows CDP, California",0.3560
2010,06,place,24918,"Forest Ranch CDP, California",0.6110
2010,06,place,24960,"Forestville CDP, California",0.4630
2010,06,place,25030,"Fort Bidwell CDP, California",0.4140
2010,06,place,25058,"Fort Bragg city, California",0.4460
2010,06,place,25114,"Fort Irwin CDP, California",0.2840
2010,06,place,25128,"Fort Jones city, California",0.4470
2010,06,place,25296,"Fortuna city, California",0.4810
2010,06,place,25300,"Fort Washington CDP, California",0.3310
2010,06,place,25338,"Foster City city, California",0.3900
2010,06,place,25380,"Fountain Valley city, California",0.4150
2010,06,place,25436,"Fowler city, California",0.3870
2010,06,place,25488,"Franklin CDP (Merced County), California",0.3980
2010,06,place,25534,"Frazier Park CDP, California",0.3530
2010,06,place,25576,"Freedom CDP, California",0.3760
2010,06,place,00135,"Acalanes Ridge CDP, California",0.4150
2010,06,place,00212,"Acton CDP, California",0.3780
2010,06,place,00296,"Adelanto city, California",0.3840
2010,06,place,00310,"Adin CDP, California",0.3690
2010,06,place,00394,"Agoura Hills city, California",0.4310
2010,06,place,00450,"Agua Dulce CDP, California",0.3900
2010,06,place,00464,"Aguanga CDP, California",0.3980
2010,06,place,00478,"Ahwahnee CDP, California",0.5150
2010,06,place,00535,"Airport CDP, California",0.4430
2010,06,place,00562,"Alameda city, California",0.4340
2010,06,place,00618,"Alamo CDP, California",0.4710
2010,06,place,00674,"Albany city, California",0.4190
2010,06,place,00716,"Albion CDP, California",0.2710
2010,06,place,00786,"Alderpoint CDP, California",0.4360
2010,06,place,00884,"Alhambra city, California",0.4310
2010,06,place,00898,"Alhambra Valley CDP, California",0.3460
2010,06,place,00947,"Aliso Viejo city, California",0.3470
2010,06,place,00982,"Alleghany CDP, California",0.0920
2010,06,place,00996,"Allendale CDP, California",0.3800
2010,06,place,01010,"Allensworth CDP, California",0.3600
2010,06,place,01150,"Alondra Park CDP, California",0.4230
2010,06,place,01164,"Alpaugh CDP, California",0.3800
2010,06,place,01192,"Alpine CDP, California",0.4650
2010,06,place,01228,"Alpine Village CDP, California",0.2200
2010,06,place,01276,"Alta CDP, California",0.3900
2010,06,place,01290,"Altadena CDP, California",0.4510
2010,06,place,01360,"Alta Sierra CDP, California",0.3470
2010,06,place,01416,"Alto CDP, California",0.4040
2010,06,place,01444,"Alturas city, California",0.4210
2010,06,place,01458,"Alum Rock CDP, California",0.3830
2010,06,place,01514,"Amador City city, California",0.4990
2010,06,place,01640,"American Canyon city, California",0.3690
2010,06,place,01651,"Amesti CDP, California",0.3700
2010,06,place,02000,"Anaheim city, California",0.4200
2010,06,place,02028,"Anchor Bay CDP, California",0.3680
2010,06,place,02042,"Anderson city, California",0.4020
2010,06,place,02112,"Angels city, California",0.4190
2010,06,place,02168,"Angwin CDP, California",0.5890
2010,06,place,02210,"Antelope CDP, California",0.3460
2010,06,place,02252,"Antioch city, California",0.4040
2010,06,place,02294,"Anza CDP, California",0.4280
2010,06,place,02364,"Apple Valley town, California",0.4430
2010,06,place,02378,"Aptos CDP, California",0.4150
2010,06,place,02382,"Aptos Hills-Larkin Valley CDP, California",0.4370
2010,06,place,02420,"Arbuckle CDP, California",0.4100
2010,06,place,02462,"Arcadia city, California",0.4790
2010,06,place,02476,"Arcata city, California",0.4860
2010,06,place,02553,"Arden-Arcade CDP, California",0.4940
2010,06,place,02700,"Armona CDP, California",0.2960
2010,06,place,02770,"Arnold CDP, California",0.3970
2010,06,place,02812,"Aromas CDP, California",0.4930
2010,06,place,02868,"Arroyo Grande city, California",0.4270
2010,06,place,02896,"Artesia city, California",0.3840
2010,06,place,02910,"Artois CDP, California",0.1020
2010,06,place,02924,"Arvin city, California",0.3710
2010,06,place,02980,"Ashland CDP, California",0.4000
2010,06,place,03064,"Atascadero city, California",0.4000
2010,06,place,03092,"Atherton town, California",0.5310
2010,06,place,03162,"Atwater city, California",0.4450
2010,06,place,03190,"Auberry CDP, California",0.3210
2010,06,place,03204,"Auburn city, California",0.4550
2010,06,place,03205,"Auburn Lake Trails CDP, California",0.3730
2010,06,place,03209,"August CDP, California",0.4290
2010,06,place,03274,"Avalon city, California",0.4140
2010,06,place,03302,"Avenal city, California",0.4100
2010,06,place,03316,"Avery CDP, California",0.4710
2010,06,place,03330,"Avilla Beach CDP, California",0.5390
2010,06,place,03344,"Avocado Heights CDP, California",0.3840
2010,06,place,03386,"Azusa city, California",0.3980
2010,06,place,03512,"Baker CDP, California",0.2850
2010,06,place,03526,"Bakersfield city, California",0.4380
2010,06,place,03666,"Baldwin Park city, California",0.3980
2010,06,place,03694,"Ballard CDP, California",0.4190
2010,06,place,03708,"Ballico CDP, California",0.3570
2010,06,place,03792,"Bangor CDP, California",0.3920
2010,06,place,03820,"Banning city, California",0.4050
2010,06,place,04030,"Barstow city, California",0.4110
2010,06,place,04198,"Bass Lake CDP, California",0.4590
2010,06,place,04415,"Bay Point CDP, California",0.4320
2010,06,place,04470,"Bayview CDP (Contra Costa County), California",0.3020
